actor_loss,buffer_size,critic_loss,episode,episode_length,episode_reward,fps,frame,step,total_time
-0.6966692839749158,2400.0,3.7462542724609373,48.0,100.0,0.0,4.007979984409954,4800,2400.0,1289.612958908081
-0.7160529883205891,2450.0,2.961817820072174,49.0,100.0,0.0,4.00603995214686,4900,2450.0,1314.575267314911
-0.7126333365868777,2500.0,2.6486882853507994,50.0,100.0,0.0,4.005517702092753,5000,2500.0,1339.5408306121826
-0.6660457204282284,2550.0,2.147576036453247,51.0,100.0,0.0,4.00703184073522,5100,2550.0,1364.4969599246979
-19.608146924376488,2600.0,52.06381721258163,52.0,100.0,0.0,3.99873609437584,5200,2600.0,1389.5048632621765
-72.68467262268067,2650.0,121.16259521484375,53.0,100.0,0.0,4.000635133486434,5300,2650.0,1414.5008952617645
-70.96872505187989,2700.0,100.05690849304199,54.0,100.0,0.0,4.008989885766789,5400,2700.0,1439.4448351860046
-65.9911848449707,2750.0,102.29564674377441,55.0,100.0,0.0,4.010866921144134,5500,2750.0,1464.377102613449
-71.46758697509766,2800.0,167.73306060791015,56.0,100.0,0.0,4.010222131846318,5600,2800.0,1489.3133788108826
-112.62620147705078,2850.0,279.5442727661133,57.0,100.0,0.0,4.00891003132458,5700,2850.0,1514.2578160762787
-141.14287658691407,2900.0,155.15026138305663,58.0,100.0,0.0,4.004665163603444,5800,2900.0,1539.2286942005157
-136.8749687194824,2950.0,91.79018508911133,59.0,100.0,0.0,4.002082916956997,5900,2950.0,1564.2156846523285
-133.77811645507813,3000.0,80.45424537658691,60.0,100.0,0.0,4.002637350246104,6000,3000.0,1589.1992132663727
-124.98043670654297,3050.0,52.19328227996826,61.0,100.0,0.0,4.004038917544819,6100,3050.0,1614.173996925354
-103.81822647094727,3100.0,32.747132053375246,62.0,100.0,0.0,4.001040195052694,6200,3100.0,1639.1674983501434
-84.90576278686524,3150.0,24.42306558609009,63.0,100.0,0.0,4.000696646881822,6300,3150.0,1664.1631462574005
-74.41774353027344,3200.0,35.809852561950684,64.0,100.0,0.0,4.00461136626644,6400,3200.0,1689.1343593597412
-105.76167678833008,3250.0,146.1546481323242,65.0,100.0,0.0,4.007214527008694,6500,3250.0,1714.0893511772156
-156.93683227539063,3300.0,300.4592724609375,66.0,100.0,0.0,4.008903670694861,6600,3300.0,1739.0338277816772
-200.6452114868164,3350.0,381.7710388183594,67.0,100.0,0.0,4.010614947750275,6700,3350.0,1763.9676609039307
-206.70876495361327,3400.0,302.8688055419922,68.0,100.0,0.0,4.012723064778776,6800,3400.0,1788.8883953094482
-187.08462951660155,3450.0,177.0601805114746,69.0,100.0,0.0,4.00948724669195,6900,3450.0,1813.8292417526245
-171.57993743896483,3500.0,161.8026028442383,70.0,100.0,0.0,4.006198019790253,7000,3500.0,1838.7905650138855
-168.72135528564453,3550.0,191.26013000488283,71.0,100.0,0.0,4.007127928882131,7100,3550.0,1863.7460958957672
-153.80477264404297,3600.0,172.95734100341798,72.0,100.0,0.0,4.005240621693576,7200,3600.0,1888.713386297226
-127.21735824584961,3650.0,159.72624740600585,73.0,100.0,0.0,4.003185441845862,7300,3650.0,1913.69349360466
-104.00630401611328,3700.0,123.59825325012207,74.0,100.0,0.0,4.002494650248212,7400,3700.0,1938.6779131889343
-83.21889404296876,3750.0,63.98642402648926,75.0,100.0,0.0,4.006133926468166,7500,3750.0,1963.6396353244781
-73.59173568725586,3800.0,44.736917648315426,76.0,100.0,0.0,4.004562196688215,7600,3800.0,1988.6111557483673
-67.9135856628418,3850.0,34.46780277252197,77.0,100.0,0.0,4.003105780263345,7700,3850.0,2013.5917603969574
-59.680117263793946,3900.0,25.383268127441408,78.0,100.0,0.0,4.0050460686804925,7800,3900.0,2038.560263633728
-51.71236755371094,3950.0,23.75450506210327,79.0,100.0,0.0,4.002418606305789,7900,3950.0,2063.545158147812
-44.97257080078125,4000.0,21.480610885620116,80.0,100.0,0.0,4.00015587460426,8000,4000.0,2088.5441856384277
-38.90423301696777,4050.0,17.528378505706787,81.0,100.0,0.0,4.008524061949591,8100,4050.0,2113.4910242557526
-34.95940185546875,4100.0,15.503744335174561,82.0,100.0,0.0,4.007218585191315,8200,4100.0,2138.4459903240204
-32.68677249908447,4150.0,17.217395973205566,83.0,100.0,0.0,4.004754905519317,8300,4150.0,2163.416308403015
-31.008283042907713,4200.0,16.082081069946287,84.0,100.0,0.0,4.004651819281998,8400,4200.0,2188.3872694969177
-31.093403511047363,4250.0,15.917231273651122,85.0,100.0,0.0,4.005777107649845,8500,4250.0,2213.3512160778046
-31.071828994750977,4300.0,12.447306642532348,86.0,100.0,0.0,4.009348120363798,8600,4300.0,2238.29292845726
-29.669571838378907,4350.0,9.926060886383057,87.0,100.0,0.0,4.0062478035408935,8700,4350.0,2263.2539417743683
-29.143497772216797,4400.0,11.751826486587525,88.0,100.0,0.0,4.00767288561011,8800,4400.0,2288.206079483032
-29.98540370941162,4450.0,14.232169399261474,89.0,100.0,0.0,4.009570535474896,8900,4450.0,2313.146407365799
-30.752042922973633,4500.0,12.409407997131348,90.0,100.0,0.0,4.0109918840774625,9000,4500.0,2338.0778980255127
-29.36989185333252,4550.0,9.409528884887695,91.0,100.0,0.0,4.004914707324114,9100,4550.0,2363.0472202301025
-28.45785140991211,4600.0,11.194969310760499,92.0,100.0,0.0,4.008000781054382,9200,4600.0,2387.997316837311
-29.126848335266114,4650.0,12.796866607666015,93.0,100.0,12.0,4.00389611759528,9300,4650.0,2412.9729907512665
-30.538086280822753,4700.0,9.770718669891357,94.0,100.0,0.0,4.002931299999254,9400,4700.0,2437.954684972763
-31.00911102294922,4750.0,10.07794295310974,95.0,100.0,0.0,4.004033260393739,9500,4750.0,2462.929503917694
-33.18759353637695,4800.0,13.651716194152833,96.0,100.0,0.0,4.00311792988254,9600,4800.0,2487.910032749176
-35.979428939819336,4850.0,15.407883415222168,97.0,100.0,0.0,4.004901590782672,9700,4850.0,2512.8794360160828
-39.20236457824707,4900.0,20.995862236022948,98.0,100.0,0.0,4.004309829700091,9800,4900.0,2537.8525297641754
-45.591249008178714,4950.0,22.286496467590332,99.0,100.0,0.0,4.004292932455969,9900,4950.0,2562.82572889328
-48.29375434875488,5000.0,19.663652381896974,100.0,100.0,0.0,4.00571857492517,10000,5000.0,2587.7900397777557
-48.69372055053711,5050.0,15.669898300170898,101.0,100.0,0.0,2.017480883024417,10100,5050.0,2637.356805562973
-51.108031311035155,5100.0,16.94344205856323,102.0,100.0,0.0,4.012027059075055,10200,5100.0,2662.2818632125854
-51.43368415832519,5150.0,12.972413387298584,103.0,100.0,9.0,3.990610927194345,10300,5150.0,2687.34068441391
-48.162771224975586,5200.0,12.56640507698059,104.0,100.0,0.0,3.9983646596416658,10400,5200.0,2712.350910425186
-44.94225708007812,5250.0,17.601353797912598,105.0,100.0,13.0,4.013859539548747,10500,5250.0,2737.264589071274
-43.94161613464355,5300.0,21.730420455932617,106.0,100.0,0.0,4.025569052700804,10600,5300.0,2762.1057991981506
-44.57274871826172,5350.0,20.502199821472168,107.0,100.0,0.0,4.02780145457434,10700,5350.0,2786.933240890503
-45.51897071838379,5400.0,22.108002223968505,108.0,100.0,0.0,4.010765782813993,10800,5400.0,2811.8661365509033
-47.62006172180176,5450.0,27.445298233032226,109.0,100.0,0.0,3.9914366384185618,10900,5450.0,2836.919774055481
-47.94838165283203,5500.0,22.65480354309082,110.0,100.0,15.0,3.991869776867322,11000,5500.0,2861.9706933498383
-48.1828751373291,5550.0,23.621442680358886,111.0,100.0,0.0,4.0176184609617325,11100,5550.0,2886.8610622882843
-49.7412174987793,5600.0,24.48140235900879,112.0,100.0,0.0,4.031069779718677,11200,5600.0,2911.6683745384216
-50.7975269317627,5650.0,28.004328956604002,113.0,100.0,18.0,4.033516923267037,11300,5650.0,2936.4606359004974
-53.34804763793945,5700.0,32.68416381835937,114.0,100.0,0.0,4.018676850639262,11400,5700.0,2961.344449520111
-54.93951545715332,5750.0,32.93993934631348,115.0,100.0,10.0,3.997291949982235,11500,5750.0,2986.3613879680634
-55.84167419433594,5800.0,38.354978218078614,116.0,100.0,0.0,3.9828263933467043,11600,5800.0,3011.469187259674
-58.37406982421875,5850.0,41.629648246765136,117.0,100.0,11.0,3.9964811409204803,11700,5850.0,3036.4912004470825
-58.90407974243164,5900.0,44.07563674926758,118.0,100.0,0.0,4.002236433425714,11800,5900.0,3061.47723197937
-58.70212425231934,5950.0,54.22302192687988,119.0,100.0,0.0,4.003464339673891,11900,5950.0,3086.4556000232697
-56.428341445922854,6000.0,52.452299976348876,120.0,100.0,0.0,3.99981175354954,12000,6000.0,3111.456777572632
-49.204227905273434,6050.0,21.96938247680664,121.0,100.0,15.0,4.005984319589661,12100,6050.0,3136.419432401657
-43.60784027099609,6100.0,20.8810213470459,122.0,100.0,0.0,4.007231755199083,12200,6100.0,3161.374316930771
-40.01428009033203,6150.0,19.96353660583496,123.0,100.0,0.0,4.007495709595982,12300,6150.0,3186.3275575637817
-38.387185440063476,6200.0,23.15014991760254,124.0,100.0,14.0,4.007410937161147,12400,6200.0,3211.281325817108
-37.939358978271486,6250.0,27.45463764190674,125.0,100.0,0.0,4.005096091514836,12500,6250.0,3236.2495169639587
-38.25098655700683,6300.0,30.883365936279297,126.0,100.0,0.0,4.004158638842066,12600,6300.0,3261.223553419113
-38.35869812011719,6350.0,32.840048484802246,127.0,100.0,2.0,4.004358266708261,12700,6350.0,3286.1963453292847
-38.1803311920166,6400.0,31.47180570602417,128.0,100.0,0.0,4.005315854945996,12800,6400.0,3311.163166999817
-38.68809181213379,6450.0,33.31669017791748,129.0,100.0,0.0,4.0075923560783355,12900,6450.0,3336.1158056259155
-40.188317947387695,6500.0,34.88443614959717,130.0,100.0,0.0,4.004377878868845,13000,6500.0,3361.0884754657745
-40.71537582397461,6550.0,40.62017318725586,131.0,100.0,0.0,4.007374180580518,13100,6550.0,3386.042472600937
-40.70374160766602,6600.0,31.88756435394287,132.0,100.0,0.0,4.007014461140232,13200,6600.0,3410.998710632324
-39.95096572875977,6650.0,28.6689128112793,133.0,100.0,18.0,4.0076254788653065,13300,6650.0,3435.9511437416077
-40.7023575592041,6700.0,30.8941943359375,134.0,100.0,0.0,4.009282316590803,13400,6700.0,3460.893264770508
-39.45772857666016,6750.0,28.84238170623779,135.0,100.0,0.0,4.008177618700782,13500,6750.0,3485.842260122299
-38.69607437133789,6800.0,36.63921569824219,136.0,100.0,0.0,4.012822497424957,13600,6800.0,3510.7623772621155
-39.66868881225586,6850.0,38.59246765136719,137.0,100.0,8.0,4.009047786058687,13700,6850.0,3535.7059574127197
-39.81210647583008,6900.0,34.366936149597166,138.0,100.0,0.0,4.00460475162614,13800,6900.0,3560.6772122383118
-40.48931915283203,6950.0,42.48161636352539,139.0,100.0,0.0,4.0112701060741465,13900,6950.0,3585.6069734096527
-43.32820930480957,7000.0,45.42793571472168,140.0,100.0,7.0,4.007113534507699,14000,7000.0,3610.5625936985016
-46.725221176147464,7050.0,49.8363304901123,141.0,100.0,0.0,4.010246517629655,14100,7050.0,3635.498717546463
-46.253263778686524,7100.0,36.58722549438477,142.0,100.0,0.0,4.005458756185868,14200,7100.0,3660.464648246765
-43.764361190795896,7150.0,29.364705085754395,143.0,100.0,11.0,4.010211549428844,14300,7150.0,3685.400990009308
-42.503151473999026,7200.0,25.067936058044435,144.0,100.0,0.0,4.008580607907938,14400,7200.0,3710.3474769592285
-41.444273147583004,7250.0,27.44805648803711,145.0,100.0,0.0,4.004894516298902,14500,7250.0,3735.316925048828
-39.85173431396484,7300.0,39.9661205291748,146.0,100.0,15.0,4.001876299328841,14600,7300.0,3760.3052048683167
-39.28438926696777,7350.0,35.934385757446286,147.0,100.0,0.0,4.002942913715537,14700,7350.0,3785.2868263721466
-40.19468605041504,7400.0,39.32890560150147,148.0,100.0,0.0,4.005896359022563,14800,7400.0,3810.2500298023224
-40.727509002685544,7450.0,42.06003562927246,149.0,100.0,18.0,4.00527313190326,14900,7450.0,3835.2171173095703
-43.046372451782226,7500.0,47.8887158203125,150.0,100.0,0.0,4.006922857088131,15000,7500.0,3860.173925638199
-45.131648483276365,7550.0,58.094838333129886,151.0,100.0,0.0,4.007257253192723,15100,7550.0,3885.1286511421204
-44.94864433288574,7600.0,43.413054962158206,152.0,100.0,0.0,4.009526226791446,15200,7600.0,3910.069254398346
-44.03717582702637,7650.0,41.44324306488037,153.0,100.0,15.0,4.004076301012581,15300,7650.0,3935.0438046455383
-42.72043098449707,7700.0,32.19642742156982,154.0,100.0,4.0,4.000726641072075,15400,7700.0,3960.039265871048
-42.16700706481934,7750.0,28.846218986511232,155.0,100.0,8.0,4.00090089102686,15500,7750.0,3985.033637523651
-41.39912796020508,7800.0,30.67032199859619,156.0,100.0,16.0,4.002449733938927,15600,7800.0,4010.0183374881744
-40.18540466308594,7850.0,27.84495422363281,157.0,100.0,0.0,4.004745996150566,15700,7850.0,4034.9887115955353
-39.759393463134764,7900.0,27.975134925842283,158.0,100.0,16.0,4.004556996865626,15800,7900.0,4059.960263967514
-38.82874374389648,7950.0,25.82941318511963,159.0,100.0,0.0,4.011668192134649,15900,7950.0,4084.887550830841
-38.81782737731933,8000.0,27.151928367614747,160.0,100.0,13.0,4.004857385229073,16000,8000.0,4109.8572306633
-38.538757247924806,8050.0,29.09659122467041,161.0,100.0,0.0,4.002400006343831,16100,8050.0,4134.842240571976
-38.12368797302246,8100.0,25.836031913757324,162.0,100.0,0.0,4.007784475864552,16200,8100.0,4159.793683052063
-37.28839317321777,8150.0,24.011510219573974,163.0,100.0,0.0,4.006839257212593,16300,8150.0,4184.751011610031
-37.93765869140625,8200.0,25.75534023284912,164.0,100.0,0.0,4.004925147081769,16400,8200.0,4209.720268249512
-38.418436431884764,8250.0,24.96473762512207,165.0,100.0,7.0,4.008706999256149,16500,8250.0,4234.6659688949585
-39.416372528076174,8300.0,27.48964344024658,166.0,100.0,10.0,4.004704126472108,16600,8300.0,4259.636604070663
-40.748451461791994,8350.0,27.97223937988281,167.0,100.0,20.0,4.0028534057953165,16700,8350.0,4284.618784427643
-41.22579109191894,8400.0,26.973993339538573,168.0,100.0,13.0,4.003840964988233,16800,8400.0,4309.59480214119
-41.3289754486084,8450.0,26.158215637207032,169.0,100.0,19.0,4.005189677344145,16900,8450.0,4334.56240940094
-42.950932006835934,8500.0,27.274654998779297,170.0,100.0,0.0,4.00694850426935,17000,8500.0,4359.519057273865
-44.504299545288085,8550.0,25.6778267288208,171.0,100.0,0.0,4.007172222858562,17100,8550.0,4384.474312067032
-45.593972244262694,8600.0,31.954524269104002,172.0,100.0,0.0,4.005752278853804,17200,8600.0,4409.438412904739
-46.11603324890137,8650.0,25.87059097290039,173.0,100.0,4.0,4.002968853805462,17300,8650.0,4434.419872760773
-45.68171379089355,8700.0,23.493169021606445,174.0,100.0,9.0,4.001450721269796,17400,8700.0,4459.4108102321625
-44.276517944335936,8750.0,22.954991207122802,175.0,100.0,3.0,4.0044711635101455,17500,8750.0,4484.38289809227
-42.284196014404294,8800.0,19.82648338317871,176.0,100.0,20.0,4.006333866147943,17600,8800.0,4509.343374967575
-41.61534507751465,8850.0,25.149695854187012,177.0,100.0,19.0,4.006890166977863,17700,8850.0,4534.300387144089
-42.52568328857422,8900.0,24.197672576904296,178.0,100.0,0.0,4.009139985475042,17800,8900.0,4559.243393421173
-43.26128387451172,8950.0,23.484060325622558,179.0,100.0,2.0,4.0093577400829234,17900,8950.0,4584.185045480728
-43.69164886474609,9000.0,23.98350309371948,180.0,100.0,0.0,4.010930437242162,18000,9000.0,4609.116918325424
-44.230221633911135,9050.0,23.278452796936037,181.0,100.0,14.0,4.009932554170869,18100,9050.0,4634.05499458313
-45.16458366394043,9100.0,26.03153736114502,182.0,100.0,0.0,4.008407795293047,18200,9100.0,4659.002557039261
-46.44872428894043,9150.0,29.15171215057373,183.0,100.0,26.0,4.005764329771839,18300,9150.0,4683.966583013535
-47.88503456115723,9200.0,31.172860374450682,184.0,100.0,1.0,4.007142246793334,18400,9200.0,4708.922024726868
-50.10608177185058,9250.0,31.582177925109864,185.0,100.0,14.0,4.004460649654976,18500,9250.0,4733.894178152084
-51.61227439880371,9300.0,30.102463607788085,186.0,100.0,26.0,4.00470519710138,18600,9300.0,4758.864806652069
-52.99791030883789,9350.0,30.677989768981934,187.0,100.0,19.0,4.006783679006102,18700,9350.0,4783.82248210907
-54.75282653808594,9400.0,35.213451843261716,188.0,100.0,5.0,4.0064744672630095,18800,9400.0,4808.782083034515
-56.14659980773926,9450.0,37.482559509277344,189.0,100.0,13.0,4.0087606384906005,18900,9450.0,4833.727449893951
-57.92770950317383,9500.0,37.05648838043213,190.0,100.0,14.0,4.0073974979581575,19000,9500.0,4858.681302547455
-60.76575958251953,9550.0,42.16083572387695,191.0,100.0,11.0,4.007112156328337,19100,9550.0,4883.636931657791
-63.5280460357666,9600.0,48.12826560974121,192.0,100.0,0.0,4.005797307575383,19200,9600.0,4908.6007516384125
-66.28654541015625,9650.0,50.26580253601074,193.0,100.0,22.0,4.006193734083244,19300,9650.0,4933.562101840973
-66.39175559997558,9700.0,37.80224941253662,194.0,100.0,0.0,4.005409718797549,19400,9700.0,4958.528337955475
-66.2765380859375,9750.0,35.395179748535156,195.0,100.0,23.0,4.005297266294355,19500,9750.0,4983.495275020599
-65.97806831359863,9800.0,31.98784038543701,196.0,100.0,21.0,4.003602331855831,19600,9800.0,5008.47278213501
-65.6314624786377,9850.0,29.980335578918456,197.0,100.0,19.0,4.006024953396086,19700,9850.0,5033.435184240341
-64.73067916870117,9900.0,27.27278259277344,198.0,100.0,25.0,4.006417406665861,19800,9900.0,5058.395140886307
-64.61922142028808,9950.0,27.423532485961914,199.0,100.0,0.0,4.003637605269352,19900,9950.0,5083.37242770195
-65.18488037109375,10000.0,27.742715492248536,200.0,100.0,13.0,4.008197842843742,20000,10000.0,5108.321297168732
-64.41794067382813,10050.0,27.252430992126463,201.0,100.0,0.0,2.009770832054058,20100,10050.0,5158.078214883804
-63.38412048339844,10100.0,28.098447036743163,202.0,100.0,18.0,4.017536030442938,20200,10100.0,5182.969104528427
-60.60002067565918,10150.0,27.998295783996582,203.0,100.0,14.0,3.9964668610145293,20300,10150.0,5207.991206645966
-60.08785301208496,10200.0,29.442842712402342,204.0,100.0,13.0,3.98694487111728,20400,10200.0,5233.073070049286
-60.45297477722168,10250.0,26.159598770141603,205.0,100.0,15.0,4.003542219442451,20500,10250.0,5258.050951957703
-60.395161361694335,10300.0,26.960903663635253,206.0,100.0,21.0,4.006937058695673,20600,10300.0,5283.00767159462
-60.46891395568848,10350.0,25.342018127441406,207.0,100.0,20.0,4.007765672816004,20700,10350.0,5307.959231376648
-60.92892158508301,10400.0,23.06166431427002,208.0,100.0,0.0,4.008402432249219,20800,10400.0,5332.906827926636
-61.67649299621582,10450.0,23.010124053955078,209.0,100.0,15.0,4.013312361516552,20900,10450.0,5357.823903560638
-61.61889701843262,10500.0,23.872772407531738,210.0,100.0,22.0,4.014908532051078,21000,10500.0,5382.731071949005
-61.64054428100586,10550.0,23.717958488464355,211.0,100.0,21.0,4.020714207498314,21100,10550.0,5407.602276563644
-62.03862869262695,10600.0,22.69833324432373,212.0,100.0,0.0,4.020518610843368,21200,10600.0,5432.474690198898
-62.768787994384766,10650.0,22.733171463012695,213.0,100.0,23.0,4.022014532075164,21300,10650.0,5457.337853431702
-62.70355613708496,10700.0,20.268221588134764,214.0,100.0,14.0,4.023799866594896,21400,10700.0,5482.189985275269
-62.594154815673825,10750.0,20.33442825317383,215.0,100.0,15.0,4.023395239695727,21500,10750.0,5507.044616699219
-63.00717796325684,10800.0,21.02599405288696,216.0,100.0,21.0,4.023721891521432,21600,10800.0,5531.897230625153
-64.43972442626954,10850.0,21.12713310241699,217.0,100.0,10.0,4.026450267338744,21700,10850.0,5556.73300409317
-65.77059898376464,10900.0,21.41642520904541,218.0,100.0,0.0,4.025819662839677,21800,10900.0,5581.572666883469
-66.18799118041993,10950.0,21.862875633239746,219.0,100.0,0.0,4.02550074501877,21900,10950.0,5606.414297819138
-65.82192977905274,11000.0,24.40256616592407,220.0,100.0,19.0,4.024050140674204,22000,11000.0,5631.264884233475
-66.59960540771485,11050.0,28.472479133605958,221.0,100.0,23.0,4.0238416732872,22100,11050.0,5656.1167578697205
-66.876484375,11100.0,27.017847366333008,222.0,100.0,24.0,4.025148232326502,22200,11100.0,5680.960564851761
-67.0950096130371,11150.0,26.71307815551758,223.0,100.0,20.0,4.026055541525215,22300,11150.0,5705.798773050308
-67.60589492797851,11200.0,28.25113021850586,224.0,100.0,22.0,4.026798059673321,22400,11200.0,5730.632400751114
-68.04664520263673,11250.0,27.353525352478027,225.0,100.0,19.0,4.026162553928693,22500,11250.0,5755.46994805336
-68.41438568115234,11300.0,26.316103591918946,226.0,100.0,18.0,4.024726186843535,22600,11300.0,5780.316359996796
-68.44789627075195,11350.0,26.540855484008787,227.0,100.0,0.0,4.0294407222693795,22700,11350.0,5805.133700847626
-69.4761442565918,11400.0,28.044529151916503,228.0,100.0,24.0,4.022790824754008,22800,11400.0,5829.992066383362
-69.50970916748047,11450.0,28.767806777954103,229.0,100.0,24.0,4.024875497476075,22900,11450.0,5854.837556838989
-70.0909162902832,11500.0,27.332122230529784,230.0,100.0,0.0,4.025575929960133,23000,11500.0,5879.678724527359
-70.24974075317382,11550.0,27.89282215118408,231.0,100.0,25.0,4.024112105978489,23100,11550.0,5904.528928518295
-69.86256881713867,11600.0,27.256751899719237,232.0,100.0,5.0,4.023071187727403,23200,11600.0,5929.385561704636
-69.74577209472656,11650.0,27.45395404815674,233.0,100.0,24.0,4.024790644730774,23300,11650.0,5954.231575727463
-69.26902709960937,11700.0,25.600750198364256,234.0,100.0,26.0,4.021281603266371,23400,11700.0,5979.099270105362
-69.27470458984375,11750.0,24.372777633666992,235.0,100.0,0.0,4.023491998450156,23500,11750.0,6003.953303813934
-68.4621514892578,11800.0,21.445197105407715,236.0,100.0,25.0,4.022392148460662,23600,11800.0,6028.814132928848
-67.05351432800293,11850.0,21.10386672973633,237.0,100.0,21.0,4.025724299029092,23700,11850.0,6053.654384851456
-66.61928634643554,11900.0,21.627158584594728,238.0,100.0,0.0,4.025781331299844,23800,11900.0,6078.494285106659
