actor_loss,buffer_size,critic_loss,episode,episode_length,episode_reward,fps,frame,step,total_time
-63.26169364929199,3400.0,41.37853004455567,68.0,100.0,0.0,27.62144140414754,6800,3400.0,328.9226257801056
-64.22882545471191,3450.0,46.53022018432617,69.0,100.0,0.0,27.686549193728958,6900,3450.0,332.53448963165283
-64.615302734375,3500.0,53.04478973388672,70.0,100.0,33.0,27.797336712424457,7000,3500.0,336.13195753097534
-65.03552101135254,3550.0,63.49995346069336,71.0,100.0,35.0,27.74371874220922,7100,3550.0,339.73637890815735
-64.6689437866211,3600.0,61.85334175109863,72.0,100.0,0.0,28.027970876545,7200,3600.0,343.3042447566986
-65.33374549865722,3650.0,76.03270927429199,73.0,100.0,0.0,27.96760900142335,7300,3650.0,346.87981033325195
-71.66164978027344,3700.0,74.1561415863037,74.0,100.0,0.0,27.92440318743879,7400,3700.0,350.46090865135193
-78.71964050292969,3750.0,62.005726165771485,75.0,100.0,0.0,27.91304857077448,7500,3750.0,354.0434637069702
-80.95188232421874,3800.0,62.858630599975584,76.0,100.0,0.0,27.972441739140873,7600,3800.0,357.61841201782227
-82.05443817138672,3850.0,61.457361679077145,77.0,100.0,0.0,27.826149722495074,7700,3850.0,361.2121548652649
-82.40464553833007,3900.0,64.68528953552246,78.0,100.0,0.0,27.885605235997243,7800,3900.0,364.79823565483093
-82.2176156616211,3950.0,64.45587593078614,79.0,100.0,0.0,27.954929841810827,7900,3950.0,368.3754231929779
-82.11850479125977,4000.0,64.06852684020996,80.0,100.0,0.0,28.136259515843207,8000,4000.0,371.9295573234558
-82.2860385131836,4050.0,66.21800048828125,81.0,100.0,0.0,28.25893196121032,8100,4050.0,375.4682619571686
-82.10306793212891,4100.0,66.85910957336426,82.0,100.0,0.0,28.027841644416085,8200,4100.0,379.03614354133606
-80.81269638061524,4150.0,70.44734329223633,83.0,100.0,0.0,27.811638015262933,8300,4150.0,382.6317617893219
-84.88584411621093,4200.0,74.05958801269531,84.0,100.0,0.0,27.832342793166667,8400,4200.0,386.2247052192688
-90.25702590942383,4250.0,74.53380294799804,85.0,100.0,0.0,27.915467389123926,8500,4250.0,389.8069498538971
-94.13365783691407,4300.0,86.44053192138672,86.0,100.0,0.0,28.062043531418446,8600,4300.0,393.3704831600189
-96.20067276000977,4350.0,98.09473510742187,87.0,100.0,0.0,27.970223806923684,8700,4350.0,396.94571471214294
-97.87780838012695,4400.0,96.26709632873535,88.0,100.0,0.0,28.07456073592053,8800,4400.0,400.5076594352722
-98.66521713256836,4450.0,89.42518104553223,89.0,100.0,0.0,27.984339513371996,8900,4450.0,404.08108830451965
-99.10497451782227,4500.0,87.75846481323242,90.0,100.0,0.0,28.01916895984337,9000,4500.0,407.6500747203827
-97.9091357421875,4550.0,78.15821380615235,91.0,100.0,0.0,28.10267681711274,9100,4550.0,411.20845556259155
-95.67710845947266,4600.0,66.70118614196777,92.0,100.0,0.0,28.138681307917775,9200,4600.0,414.7622833251953
-95.71440277099609,4650.0,61.75975936889648,93.0,100.0,0.0,28.327035628492123,9300,4650.0,418.2924807071686
-96.98118621826171,4700.0,56.38784378051758,94.0,100.0,0.0,28.33313788442863,9400,4700.0,421.82191801071167
-96.72907012939453,4750.0,53.29506469726562,95.0,100.0,0.0,28.129219244732223,9500,4750.0,425.3769414424896
-97.25611877441406,4800.0,48.1235956954956,96.0,100.0,0.0,28.000503091314545,9600,4800.0,428.9483070373535
-96.78720840454102,4850.0,47.670528411865234,97.0,100.0,0.0,28.068990102884733,9700,4850.0,432.51095843315125
-96.82599426269532,4900.0,49.1298291015625,98.0,100.0,0.0,28.063068680887827,9800,4900.0,436.07436180114746
-97.51971588134765,4950.0,48.64866897583008,99.0,100.0,4.0,27.907098055800038,9900,4950.0,439.65768098831177
-96.8439192199707,5000.0,51.68817710876465,100.0,100.0,0.0,27.932968930187556,10000,5000.0,443.2376809120178
-95.78252746582031,5050.0,51.54003639221192,101.0,100.0,0.0,3.6492288339317698,10100,5050.0,470.64073181152344
-95.02073379516601,5100.0,54.05231758117676,102.0,100.0,0.0,28.123657073690108,10200,5100.0,474.19645833969116
-93.2355386352539,5150.0,52.17964340209961,103.0,100.0,0.0,28.0421505687484,10300,5150.0,477.7625193595886
-92.37070205688477,5200.0,48.02695297241211,104.0,100.0,0.0,28.06464785802432,10400,5200.0,481.3257224559784
-90.18087753295899,5250.0,44.023665237426755,105.0,100.0,0.0,27.885946368720433,10500,5250.0,484.9117588996887
-89.09400634765625,5300.0,41.52424335479736,106.0,100.0,0.0,27.959761925950666,10600,5300.0,488.4883282184601
-87.39328186035156,5350.0,39.47204769134522,107.0,100.0,0.0,28.02961915894783,10700,5350.0,492.0559837818146
-84.99705047607422,5400.0,36.78550067901611,108.0,100.0,0.0,27.960917550270505,10800,5400.0,495.6324055194855
-84.22337539672851,5450.0,36.78845420837402,109.0,100.0,0.0,27.95597699324533,10900,5450.0,499.2094600200653
-82.94564361572266,5500.0,34.486519966125485,110.0,100.0,0.0,27.98869616228317,11000,5500.0,502.78233194351196
-81.63284072875976,5550.0,32.168123474121096,111.0,100.0,0.0,27.76137668974542,11100,5550.0,506.384459733963
-79.53425216674805,5600.0,32.381226997375485,112.0,100.0,0.0,27.74755288158687,11200,5600.0,509.98838233947754
-77.90291900634766,5650.0,30.442679824829103,113.0,100.0,0.0,28.023740548101696,11300,5650.0,513.5567862987518
-76.72773361206055,5700.0,27.386674308776854,114.0,100.0,0.0,27.97690291851187,11400,5700.0,517.1311640739441
-74.41260101318359,5750.0,27.191196899414063,115.0,100.0,0.0,27.802833204305454,11500,5750.0,520.7279212474823
-73.27944549560547,5800.0,26.10170207977295,116.0,100.0,0.0,27.895466224557126,11600,5800.0,524.3127338886261
-71.93479721069336,5850.0,25.472689208984374,117.0,100.0,0.0,27.7912162930861,11700,5850.0,527.9109942913055
-70.79997146606445,5900.0,21.875043029785157,118.0,100.0,0.0,27.842445220607175,11800,5900.0,531.5026340484619
-69.4092153930664,5950.0,19.893164730072023,119.0,100.0,23.0,27.77112609448477,11900,5950.0,535.1034970283508
-68.73430526733398,6000.0,20.012165565490722,120.0,100.0,0.0,27.848922907763935,12000,6000.0,538.6943008899689
-67.58309005737304,6050.0,18.30748212814331,121.0,100.0,0.0,27.7895149159713,12100,6050.0,542.2927813529968
-66.50964920043945,6100.0,16.488286056518554,122.0,100.0,0.0,27.706744114857468,12200,6100.0,545.9020118713379
-66.06314979553223,6150.0,15.330266609191895,123.0,100.0,0.0,27.872007514928782,12300,6150.0,549.4898416996002
-65.48952659606934,6200.0,14.11729169845581,124.0,100.0,0.0,27.795465121472752,12400,6200.0,553.0875523090363
-64.7869312286377,6250.0,13.458778409957885,125.0,100.0,0.0,27.77960356596966,12500,6250.0,556.6873166561127
-64.19014122009277,6300.0,13.804348106384277,126.0,100.0,0.0,27.79701800836541,12600,6300.0,560.284826040268
-63.71850166320801,6350.0,12.488270206451416,127.0,100.0,0.0,27.834995171369915,12700,6350.0,563.8774268627167
-63.49487152099609,6400.0,11.385678157806396,128.0,100.0,0.0,27.976733102700987,12800,6400.0,567.4518268108368
-64.11100723266601,6450.0,11.797527093887329,129.0,100.0,0.0,27.989943836649342,12900,6450.0,571.024539232254
-69.50138595581055,6500.0,12.836971111297608,130.0,100.0,0.0,27.804674453002235,13000,6500.0,574.6210579872131
-70.98911666870117,6550.0,12.79404146194458,131.0,100.0,0.0,28.12706503345698,13100,6550.0,578.1763534545898
-71.74687316894531,6600.0,12.944239435195923,132.0,100.0,0.0,28.037269351850583,13200,6600.0,581.7430355548859
-72.47697280883789,6650.0,12.171967725753785,133.0,100.0,0.0,27.717993753924613,13300,6650.0,585.3508014678955
-72.77919815063477,6700.0,12.48141098022461,134.0,100.0,0.0,27.894597984777995,13400,6700.0,588.9357264041901
-72.31632888793945,6750.0,11.401203842163087,135.0,100.0,0.0,27.839442178901713,13500,6750.0,592.5277535915375
-72.11437866210937,6800.0,10.563623418807984,136.0,100.0,0.0,27.95382687744928,13600,6800.0,596.1050825119019
-71.67124145507813,6850.0,10.223185358047486,137.0,100.0,0.0,27.92711033152284,13700,6850.0,599.6858334541321
-70.96101593017578,6900.0,9.883483352661132,138.0,100.0,0.0,28.059482862544858,13800,6900.0,603.2496917247772
-70.36456069946288,6950.0,9.715047883987427,139.0,100.0,0.0,27.789386032254157,13900,6950.0,606.8481891155243
-69.69742141723633,7000.0,9.292101583480836,140.0,100.0,0.0,27.712003429326597,14000,7000.0,610.4567346572876
-68.01558532714844,7050.0,8.963445072174073,141.0,100.0,0.0,28.15916144684632,14100,7050.0,614.0079774856567
-66.8043130493164,7100.0,8.623608541488647,142.0,100.0,0.0,27.96987128323257,14200,7100.0,617.5832543373108
-65.25270812988282,7150.0,8.081080827713013,143.0,100.0,0.0,28.04143815007848,14300,7150.0,621.1494061946869
-63.854316024780275,7200.0,8.4365296459198,144.0,100.0,0.0,28.138964475287274,14400,7200.0,624.7031981945038
-61.82526100158692,7250.0,7.769197654724121,145.0,100.0,0.0,28.104580593994232,14500,7250.0,628.2613382339478
-60.02379119873047,7300.0,7.7635599136352536,146.0,100.0,0.0,28.007737160895726,14600,7300.0,631.8317811489105
-58.52569427490234,7350.0,7.4196342086791995,147.0,100.0,0.0,28.002351920255297,14700,7350.0,635.4029107093811
-56.40369781494141,7400.0,7.339939155578613,148.0,100.0,0.0,28.005769812061786,14800,7400.0,638.9736044406891
-54.96450904846191,7450.0,6.89955078125,149.0,100.0,0.0,28.05883713714639,14900,7450.0,642.537544965744
-53.321418838500975,7500.0,6.943181037902832,150.0,100.0,0.0,28.10513426298254,15000,7500.0,646.0956144332886
-52.77216445922851,7550.0,7.136099095344544,151.0,100.0,0.0,28.08972630775858,15100,7550.0,649.6556360721588
-52.689298934936524,7600.0,7.4905657291412355,152.0,100.0,0.0,27.827067245663017,15200,7600.0,653.2492609024048
-51.799441528320315,7650.0,8.343983850479127,153.0,100.0,30.0,27.839310983849856,15300,7650.0,656.8413045406342
-51.50880302429199,7700.0,7.851318216323852,154.0,100.0,0.0,27.85016369915265,15400,7700.0,660.4319486618042
-50.691658401489256,7750.0,8.418647861480713,155.0,100.0,0.0,27.703118858439463,15500,7750.0,664.0416514873505
-50.34869483947754,7800.0,8.891881608963013,156.0,100.0,28.0,27.775074491933097,15600,7800.0,667.6420030593872
-49.99989738464355,7850.0,8.931600790023804,157.0,100.0,0.0,27.787305646224336,15700,7850.0,671.2407701015472
-49.46499145507813,7900.0,9.10016366004944,158.0,100.0,0.0,27.82620141233279,15800,7900.0,674.8345060348511
-49.08282791137695,7950.0,10.130230293273925,159.0,100.0,0.0,27.86181699819649,15900,7950.0,678.4236490726471
-49.02018402099609,8000.0,10.48283366203308,160.0,100.0,0.0,27.6639877722692,16000,8000.0,682.0384578704834
-48.29423820495605,8050.0,11.278125257492066,161.0,100.0,19.0,27.949237095771643,16100,8050.0,685.6163740158081
-48.32503547668457,8100.0,12.394074993133545,162.0,100.0,0.0,28.02755134470374,16200,8100.0,689.1842925548553
-48.25298843383789,8150.0,12.162746553421021,163.0,100.0,0.0,28.03690951372322,16300,8150.0,692.7510209083557
-48.0984300994873,8200.0,11.798775386810302,164.0,100.0,0.0,28.09087764972076,16400,8200.0,696.3108966350555
-48.68910041809082,8250.0,12.96906421661377,165.0,100.0,0.0,27.970578204776473,16500,8250.0,699.8860831260681
-49.79706024169922,8300.0,15.422571563720703,166.0,100.0,0.0,27.894249219912123,16600,8300.0,703.4710524082184
-50.78707275390625,8350.0,17.01622911453247,167.0,100.0,0.0,27.909142562729304,16700,8350.0,707.0541086196899
-51.40151222229004,8400.0,16.729250965118407,168.0,100.0,0.0,27.994944989314767,16800,8400.0,710.6261835098267
-51.574085006713865,8450.0,16.989588470458983,169.0,100.0,0.0,27.89954656212567,16900,8450.0,714.2104725837708
-52.85256019592285,8500.0,17.19773977279663,170.0,100.0,0.0,27.87871762408121,17000,8500.0,717.7974390983582
-52.334459381103514,8550.0,17.712414817810057,171.0,100.0,0.0,27.88206832991469,17100,8550.0,721.3839747905731
-52.70502235412598,8600.0,16.459730949401855,172.0,100.0,0.0,27.9320481304765,17200,8600.0,724.9640927314758
-52.33330665588379,8650.0,15.863826732635498,173.0,100.0,0.0,27.89607105599993,17300,8650.0,728.5488278865814
-52.99359245300293,8700.0,16.547432632446288,174.0,100.0,0.0,27.935874962918046,17400,8700.0,732.1284551620483
-52.66531280517578,8750.0,16.634432621002198,175.0,100.0,0.0,28.05771094303868,17500,8750.0,735.6925394535065
-52.918431777954105,8800.0,16.163443832397462,176.0,100.0,0.0,27.960608131814112,17600,8800.0,739.2690007686615
-53.577971115112305,8850.0,16.360495967864992,177.0,100.0,0.0,27.739138986359404,17700,8850.0,742.8740162849426
-53.54436630249023,8900.0,15.496925678253174,178.0,100.0,0.0,27.820345067994058,17800,8900.0,746.4685091972351
-53.67095474243164,8950.0,15.639158687591554,179.0,100.0,0.0,27.812580401310292,17900,8950.0,750.064005613327
-53.89000190734863,9000.0,14.661456928253173,180.0,100.0,0.0,28.053768099104357,18000,9000.0,753.6285903453827
-53.18203231811523,9050.0,13.862074604034424,181.0,100.0,0.0,28.195782864646592,18100,9050.0,757.1752207279205
-53.42716667175293,9100.0,14.042596035003662,182.0,100.0,0.0,28.034297215936203,18200,9100.0,760.7422811985016
-53.57629890441895,9150.0,14.290668182373047,183.0,100.0,0.0,27.95359213613279,18300,9150.0,764.3196396827698
-53.25320869445801,9200.0,15.091494693756104,184.0,100.0,0.0,27.813640892505152,18400,9200.0,767.9149985313416
-53.36187744140625,9250.0,15.926762237548829,185.0,100.0,0.0,27.965982921050564,18500,9250.0,771.4907722473145
-53.79926879882812,9300.0,16.10364044189453,186.0,100.0,0.0,27.905456724794163,18600,9300.0,775.0743019580841
-53.49020370483399,9350.0,17.265725536346437,187.0,100.0,0.0,28.047620525143934,18700,9350.0,778.6396675109863
-53.0762313079834,9400.0,16.710811195373534,188.0,100.0,0.0,28.078229354792455,18800,9400.0,782.2011466026306
-52.78955528259277,9450.0,16.990129737854005,189.0,100.0,2.0,27.84234541681431,18900,9450.0,785.7927989959717
-52.71547622680664,9500.0,17.211729202270508,190.0,100.0,0.0,28.10114419109912,19000,9500.0,789.3513739109039
-52.593734970092775,9550.0,15.499735374450683,191.0,100.0,0.0,27.916821887544895,19100,9550.0,792.9334449768066
-52.05094985961914,9600.0,16.60839138031006,192.0,100.0,0.0,27.96702157672027,19200,9600.0,796.509085893631
-52.05976699829102,9650.0,15.02733787536621,193.0,100.0,0.0,27.92252002383561,19300,9650.0,800.0904257297516
-51.98332740783692,9700.0,15.062049312591553,194.0,100.0,0.0,27.923689302833164,19400,9700.0,803.6716156005859
-51.71837539672852,9750.0,16.25344705581665,195.0,100.0,0.0,28.0356201696119,19500,9750.0,807.2385067939758
-51.473335647583006,9800.0,15.175182075500489,196.0,100.0,0.0,27.788559363694738,19600,9800.0,810.8371114730835
-51.157280120849606,9850.0,16.35764377593994,197.0,100.0,0.0,28.02826493090237,19700,9850.0,814.4049396514893
-51.33093193054199,9900.0,14.448982791900635,198.0,100.0,24.0,27.757180524871814,19800,9900.0,818.0076122283936
-51.069254074096676,9950.0,15.50576992034912,199.0,100.0,0.0,27.935891708776715,19900,9950.0,821.5872375965118
-51.20527900695801,10000.0,16.92303195953369,200.0,100.0,16.0,28.06164926310392,20000,10000.0,825.1508214473724
-51.00554885864258,10050.0,17.033751335144043,201.0,100.0,0.0,3.7773208997697143,20100,10050.0,851.624612569809
-51.111071548461915,10100.0,18.21960111618042,202.0,100.0,0.0,28.1515504111144,20200,10100.0,855.1768157482147
-50.05508155822754,10150.0,19.147262802124022,203.0,100.0,0.0,28.256938684327253,20300,10150.0,858.7157707214355
-50.27804100036621,10200.0,16.364485111236572,204.0,100.0,0.0,28.17616931024712,20400,10200.0,862.2648704051971
-50.06609764099121,10250.0,17.005764236450194,205.0,100.0,0.0,28.15447564646556,20500,10250.0,865.8167045116425
-49.53186294555664,10300.0,16.05768377304077,206.0,100.0,0.0,28.042964270143155,20600,10300.0,869.3826627731323
-49.6802596282959,10350.0,18.38868803024292,207.0,100.0,0.0,28.065624370384253,20700,10350.0,872.9457414150238
-49.364784240722656,10400.0,17.881056594848634,208.0,100.0,0.0,28.03732745158096,20800,10400.0,876.5124163627625
-49.25452499389648,10450.0,17.38876657485962,209.0,100.0,0.0,28.13144171036427,20900,10450.0,880.0671582221985
-49.39609954833984,10500.0,16.09379165649414,210.0,100.0,0.0,28.088247761909283,21000,10500.0,883.6273674964905
-49.073151473999026,10550.0,15.283181324005128,211.0,100.0,0.0,27.993921074077065,21100,10550.0,887.1995725631714
-49.10644485473633,10600.0,16.574629726409913,212.0,100.0,0.0,28.051432191346926,21200,10600.0,890.7644536495209
-48.71911636352539,10650.0,14.166066331863403,213.0,100.0,0.0,27.95889713411412,21300,10650.0,894.3411333560944
-48.79551109313965,10700.0,15.078937397003173,214.0,100.0,0.0,27.80849780418959,21400,10700.0,897.9371576309204
-48.71547065734863,10750.0,15.556404361724853,215.0,100.0,0.0,28.065545495709408,21500,10750.0,901.5002460479736
-48.74668601989746,10800.0,15.001769466400146,216.0,100.0,0.0,27.952707234074825,21600,10800.0,905.0777180194855
-47.851573638916015,10850.0,14.327654724121095,217.0,100.0,0.0,27.91239099217831,21700,10850.0,908.6603572368622
-47.60783912658692,10900.0,13.05130235671997,218.0,100.0,0.0,27.87478046213887,21800,10900.0,912.2478303909302
-47.56207832336426,10950.0,13.373644580841065,219.0,100.0,0.0,27.85055944425096,21900,10950.0,915.8384234905243
-47.27767837524414,11000.0,13.103605575561524,220.0,100.0,0.0,27.817605079123876,22000,11000.0,919.4332704544067
-46.99077529907227,11050.0,12.63509765625,221.0,100.0,0.0,27.759478704979824,22100,11050.0,923.03564453125
-46.99128410339355,11100.0,13.387363624572753,222.0,100.0,0.0,27.95608693006359,22200,11100.0,926.6126842498779
-47.1688646697998,11150.0,14.296331882476807,223.0,100.0,0.0,27.827903592126905,22300,11150.0,930.206200838089
-47.08454719543457,11200.0,12.338873434066773,224.0,100.0,0.0,27.849682902483575,22400,11200.0,933.7969069480896
-46.8786408996582,11250.0,12.158597421646117,225.0,100.0,0.0,27.92998724729572,22500,11250.0,937.377289056778
-46.603341064453126,11300.0,13.217103748321533,226.0,100.0,0.0,27.662236259133763,22600,11300.0,940.9923269748688
-46.600204162597656,11350.0,12.797275676727295,227.0,100.0,0.0,28.025502561601858,22700,11350.0,944.5605068206787
-46.59405143737793,11400.0,12.1721848487854,228.0,100.0,0.0,27.911454832038324,22800,11400.0,948.1432664394379
-46.283004455566406,11450.0,11.884937801361083,229.0,100.0,0.0,27.999276904660626,22900,11450.0,951.7147881984711
-46.102009506225585,11500.0,11.930765476226806,230.0,100.0,0.0,27.877261207754287,23000,11500.0,955.3019425868988
-45.87314727783203,11550.0,10.835055780410766,231.0,100.0,9.0,27.81729328968046,23100,11550.0,958.8968296051025
-45.40065254211426,11600.0,11.275318050384522,232.0,100.0,16.0,27.90374504451702,23200,11600.0,962.4805791378021
-45.43066268920899,11650.0,11.94720251083374,233.0,100.0,16.0,28.028422261882096,23300,11650.0,966.0483872890472
-45.39899345397949,11700.0,12.375961093902587,234.0,100.0,0.0,28.134742097101828,23400,11700.0,969.6027126312256
-45.045672302246096,11750.0,12.119618835449218,235.0,100.0,0.0,27.921906609789282,23500,11750.0,973.1841309070587
-44.979948120117186,11800.0,13.253415307998658,236.0,100.0,0.0,28.214818271463788,23600,11800.0,976.7283692359924
-44.60302925109863,11850.0,12.993600521087647,237.0,100.0,0.0,27.998667589652324,23700,11850.0,980.2999684810638
-44.2693790435791,11900.0,11.4523486328125,238.0,100.0,0.0,28.13252099691638,23800,11900.0,983.8545751571655
-43.971955947875976,11950.0,12.061080141067505,239.0,100.0,0.0,28.072255183871658,23900,11950.0,987.4168124198914
-44.02443481445312,12000.0,12.241757946014404,240.0,100.0,0.0,28.16427053816516,24000,12000.0,990.9674110412598
